id,embedding
6350,"[0.1803360879421234, 0.2218225747346878, 1.08876371383667, 0.14379575848579407, 0.12273668497800827, 0.31864845752716064, 0.1803824007511139, 0.08522741496562958, 0.8843390941619873, 0.1373826116323471, 0.13394129276275635, 0.18499287962913513, 0.7898702621459961, 0.24181804060935974, 0.6735284924507141, 0.22411592304706573]"
202,"[1.749838948249817, 1.5349540710449219, -0.16867554187774658, 1.614578366279602, 1.5240767002105713, -0.0352642796933651, 1.5206866264343262, 1.4866026639938354, -0.0875781774520874, 1.6684013605117798, 1.4765857458114624, 1.559869408607483, -0.2912709414958954, 1.714940071105957, -0.7276022434234619, 1.631592869758606]"
1877,"[2.1393375396728516, 1.927491307258606, -0.6669230461120605, 2.038926601409912, 1.874045729637146, -0.16212686896324158, 1.9052973985671997, 1.8522207736968994, -0.49487513303756714, 2.081355571746826, 1.7515627145767212, 1.903275966644287, -0.6644893884658813, 2.124826192855835, -1.215224266052246, 2.001985788345337]"
3010,"[1.3849302530288696, 1.2138304710388184, -0.1912146806716919, 1.2724086046218872, 1.213516354560852, -0.06011403724551201, 1.2034852504730225, 1.16902494430542, -0.12406995892524719, 1.3256136178970337, 1.1395502090454102, 1.218156099319458, -0.23280563950538635, 1.3690235614776611, -0.6139743328094482, 1.3164077997207642]"
2340,"[2.079859972000122, 1.8734126091003418, -0.5363016724586487, 1.9494004249572754, 1.8266799449920654, -0.11299000680446625, 1.8387720584869385, 1.808720588684082, -0.38135313987731934, 2.033137321472168, 1.6939858198165894, 1.8478530645370483, -0.5639837384223938, 2.0778756141662598, -1.0468158721923828, 1.9433708190917969]"
465,"[2.7027292251586914, 2.377657413482666, -0.8603867888450623, 2.527878522872925, 2.3731894493103027, -0.19934940338134766, 2.4192404747009277, 2.315115451812744, -0.6448224782943726, 2.6021015644073486, 2.1890554428100586, 2.3525795936584473, -0.806581437587738, 2.6787381172180176, -1.4634959697723389, 2.4476702213287354]"
6961,"[1.4463433027267456, 1.2762576341629028, -0.22255122661590576, 1.3432434797286987, 1.2656439542770386, -0.033440183848142624, 1.2561426162719727, 1.2465578317642212, -0.15403729677200317, 1.3687548637390137, 1.2243705987930298, 1.2956581115722656, -0.2705610990524292, 1.4368128776550293, -0.6673721075057983, 1.3591959476470947]"
5696,"[2.173556089401245, 1.9188562631607056, -0.3217315673828125, 1.9733390808105469, 1.868011474609375, -0.08491075038909912, 1.884331226348877, 1.9169888496398926, -0.261852502822876, 2.0503792762756348, 1.8200547695159912, 1.9266464710235596, -0.4543285667896271, 2.11781644821167, -0.8938591480255127, 2.031017780303955]"
7667,"[1.151346206665039, 1.026486873626709, 0.03658917546272278, 1.057405710220337, 1.0074183940887451, 0.020651239901781082, 1.005947232246399, 0.9645307064056396, 0.05734001100063324, 1.0883300304412842, 0.9737949371337891, 1.0279465913772583, -0.05651668459177017, 1.1551930904388428, -0.38515788316726685, 1.1027271747589111]"
1086,"[2.383946657180786, 2.0836427211761475, -0.647769033908844, 2.1901817321777344, 1.9702999591827393, -0.2076074331998825, 2.087540864944458, 2.063385248184204, -0.4634261727333069, 2.3026695251464844, 1.9548135995864868, 2.074683427810669, -0.6027134656906128, 2.259120225906372, -1.1862566471099854, 2.2054226398468018]"
2353,"[-1.04152250289917, -0.7234315872192383, 2.825545310974121, -0.9866228103637695, -0.9903022050857544, 0.788023054599762, -0.7966615557670593, -1.0511764287948608, 2.2662880420684814, -0.9580526351928711, -0.9606655836105347, -0.9012786149978638, 2.120469570159912, -0.7986477017402649, 2.3521060943603516, -0.7846990823745728]"
2977,"[-0.43066075444221497, -0.2675863802433014, 1.888916015625, -0.4203302562236786, -0.43172183632850647, 0.5379078388214111, -0.31893283128738403, -0.4768589735031128, 1.5333302021026611, -0.42903488874435425, -0.4108692705631256, -0.36302003264427185, 1.4123510122299194, -0.2880287170410156, 1.4541699886322021, -0.2878892719745636]"
7752,"[1.0071711540222168, 0.9152050018310547, 0.13291633129119873, 0.9222003221511841, 0.8783285617828369, 0.04604295268654823, 0.8820018768310547, 0.8518542647361755, 0.13188448548316956, 0.9486161470413208, 0.8275207281112671, 0.906477689743042, 0.03045295923948288, 1.0226991176605225, -0.28252923488616943, 0.9613269567489624]"
7675,"[-0.7745516300201416, -0.5189152956008911, 2.4356775283813477, -0.737736701965332, -0.7461484670639038, 0.6846480965614319, -0.5849164128303528, -0.8008027672767639, 1.9641648530960083, -0.7224399447441101, -0.721731424331665, -0.6659905910491943, 1.828006625175476, -0.5716307759284973, 1.9747695922851562, -0.5634050369262695]"
7120,"[3.26568865776062, 2.8120100498199463, -0.9153856635093689, 2.996171236038208, 2.816114664077759, -0.22040420770645142, 2.8203818798065186, 2.8023438453674316, -0.6625852584838867, 3.1323533058166504, 2.623450994491577, 2.8482789993286133, -0.9107990860939026, 3.1341192722320557, -1.6346750259399414, 2.9498720169067383]"
3277,"[-1.326765537261963, -0.9352685213088989, 3.336825132369995, -1.2575584650039673, -1.2567946910858154, 0.9287264943122864, -1.0202155113220215, -1.327065110206604, 2.6634604930877686, -1.207675576210022, -1.2216120958328247, -1.1545523405075073, 2.501901149749756, -1.0369534492492676, 2.8290469646453857, -1.0201815366744995]"
6468,"[1.7620315551757812, 1.5556672811508179, -0.3217056393623352, 1.6118947267532349, 1.571022391319275, -0.05760679766535759, 1.5366833209991455, 1.5188418626785278, -0.23466986417770386, 1.6920280456542969, 1.4587676525115967, 1.5552862882614136, -0.3734613358974457, 1.764423131942749, -0.8092808127403259, 1.6490591764450073]"
2602,"[-0.2086333930492401, -0.09809422492980957, 1.5384933948516846, -0.2153690755367279, -0.22523298859596252, 0.4420146048069, -0.1424686759710312, -0.2679716944694519, 1.2475616931915283, -0.23638014495372772, -0.21153408288955688, -0.16284072399139404, 1.1447609663009644, -0.10323983430862427, 1.1237504482269287, -0.11040708422660828]"
6995,"[0.04974186420440674, 0.10874664783477783, 1.187427043914795, 0.02291122078895569, 0.009466111660003662, 0.34493544697761536, 0.06949122250080109, -0.03300188481807709, 0.9647105932235718, 0.005906835198402405, 0.022068604826927185, 0.07033640146255493, 0.8723166584968567, 0.11853033304214478, 0.7827457189559937, 0.10792769491672516]"
3514,"[2.0742456912994385, 1.7780110836029053, -0.383156955242157, 1.9497277736663818, 1.8291900157928467, -0.09200024604797363, 1.779377818107605, 1.7601088285446167, -0.2372015118598938, 1.951946496963501, 1.7414605617523193, 1.820826768875122, -0.4649839699268341, 2.0433132648468018, -0.9029836654663086, 1.948524832725525]"
4210,"[2.374972343444824, 2.0143377780914307, -0.6712064743041992, 2.175509214401245, 2.0430386066436768, -0.15208905935287476, 2.0294151306152344, 1.944203495979309, -0.513188362121582, 2.3135366439819336, 1.8768961429595947, 2.0617849826812744, -0.6011109948158264, 2.2880101203918457, -1.2605748176574707, 2.2027769088745117]"
2061,"[1.9896341562271118, 1.756721019744873, -0.0029782652854919434, 1.850325584411621, 1.6605325937271118, -0.0035769902169704437, 1.6965184211730957, 1.7313677072525024, 0.052109479904174805, 1.9361026287078857, 1.6206270456314087, 1.7423001527786255, -0.15771052241325378, 1.8894660472869873, -0.6422315835952759, 1.87094247341156]"
6820,"[1.738867163658142, 1.549076795578003, -0.06477928161621094, 1.6226121187210083, 1.4752367734909058, -0.00033022090792655945, 1.4806549549102783, 1.5043991804122925, -0.04042842984199524, 1.7003062963485718, 1.4170167446136475, 1.5580922365188599, -0.17876127362251282, 1.6941113471984863, -0.60249924659729, 1.6156188249588013]"
1196,"[1.5086015462875366, 1.3425086736679077, -0.20257717370986938, 1.3842753171920776, 1.325528621673584, -0.03574443981051445, 1.3062115907669067, 1.3069796562194824, -0.14280220866203308, 1.4432884454727173, 1.2515391111373901, 1.338664174079895, -0.2527984082698822, 1.4951891899108887, -0.6602538228034973, 1.4135451316833496]"
1628,"[1.7947295904159546, 1.6363024711608887, -0.3401593565940857, 1.6568232774734497, 1.5621265172958374, -0.10671737790107727, 1.5909591913223267, 1.5680011510849, -0.25586074590682983, 1.759389042854309, 1.5160558223724365, 1.5914002656936646, -0.42815300822257996, 1.7939176559448242, -0.83378005027771, 1.694140911102295]"
3115,"[-0.4421909749507904, -0.27033910155296326, 1.9377503395080566, -0.43068942427635193, -0.4430290162563324, 0.5503078699111938, -0.32437288761138916, -0.48769694566726685, 1.5714149475097656, -0.4322734475135803, -0.4226846396923065, -0.37383928894996643, 1.44513738155365, -0.2909659147262573, 1.4963724613189697, -0.2919136583805084]"
5120,"[-0.4303194582462311, -0.2672286927700043, 1.8290114402770996, -0.41538354754447937, -0.4265917241573334, 0.5188893675804138, -0.3174707889556885, -0.47170984745025635, 1.488507866859436, -0.4272247552871704, -0.4080677926540375, -0.3606584370136261, 1.3718160390853882, -0.2881648540496826, 1.4084656238555908, -0.28605595231056213]"
2168,"[-0.46825405955314636, -0.2903080880641937, 1.9162518978118896, -0.4528118669986725, -0.46380069851875305, 0.5432926416397095, -0.344950795173645, -0.5092408061027527, 1.5543725490570068, -0.45396965742111206, -0.44310638308525085, -0.39462241530418396, 1.4366278648376465, -0.3155931830406189, 1.486079454421997, -0.3144347369670868]"
6019,"[1.2461518049240112, 1.1333893537521362, -0.09968946874141693, 1.14547860622406, 1.0973881483078003, -0.006776537746191025, 1.1011362075805664, 1.047469139099121, -0.043221116065979004, 1.201533555984497, 1.0063116550445557, 1.1174684762954712, -0.12556323409080505, 1.2428431510925293, -0.5285595655441284, 1.1789501905441284]"
5658,"[2.4062016010284424, 2.173955202102661, -0.7583826184272766, 2.1705567836761475, 2.115933656692505, -0.22963184118270874, 2.1232218742370605, 2.0991578102111816, -0.5226575136184692, 2.3847625255584717, 1.9379373788833618, 2.115149974822998, -0.7084422707557678, 2.3496205806732178, -1.2840452194213867, 2.232548952102661]"
6816,"[1.119474172592163, 1.0427374839782715, 0.03688494861125946, 1.064408302307129, 0.9848376512527466, 0.033143300563097, 0.9807671308517456, 0.9602866172790527, 0.04592736065387726, 1.0870074033737183, 0.9390754699707031, 1.0158675909042358, -0.0539470836520195, 1.140249252319336, -0.39442190527915955, 1.079877495765686]"
4252,"[-0.35662487149238586, -0.21526199579238892, 1.6943063735961914, -0.34783777594566345, -0.35730913281440735, 0.4830735921859741, -0.26154983043670654, -0.4015563726425171, 1.3777787685394287, -0.3694942593574524, -0.34015074372291565, -0.29379650950431824, 1.271655797958374, -0.2306896448135376, 1.2831909656524658, -0.2322685420513153]"
6049,"[-0.5280219316482544, -0.3437614142894745, 1.95112943649292, -0.5070669651031494, -0.5158460140228271, 0.5522209405899048, -0.39603638648986816, -0.5614578723907471, 1.582955002784729, -0.5151548385620117, -0.4923788011074066, -0.44755473732948303, 1.4665112495422363, -0.37224864959716797, 1.5275499820709229, -0.36772385239601135]"
5654,"[2.15997052192688, 1.9847636222839355, -0.46589356660842896, 1.9445297718048096, 1.9273524284362793, -0.01329275593161583, 1.9003709554672241, 1.8010553121566772, -0.3416978716850281, 2.158494710922241, 1.775947093963623, 1.8999577760696411, -0.4774588644504547, 2.14920711517334, -0.9949983954429626, 2.044721841812134]"
5367,"[2.5491859912872314, 2.2776291370391846, -0.6295611262321472, 2.2910642623901367, 2.2295145988464355, -0.08454278111457825, 2.181631326675415, 2.197173595428467, -0.4955662488937378, 2.5142717361450195, 2.1080501079559326, 2.241588592529297, -0.6878064274787903, 2.518141031265259, -1.1999552249908447, 2.399298906326294]"
7133,"[-0.8838101625442505, -0.6037211418151855, 2.5561327934265137, -0.8385540246963501, -0.8444080352783203, 0.7155781984329224, -0.6706100106239319, -0.9008838534355164, 2.0584564208984375, -0.8183341026306152, -0.8182468414306641, -0.7615352869033813, 1.9226704835891724, -0.6658338308334351, 2.0989575386047363, -0.6550832986831665]"
3264,"[3.9613401889801025, 3.471550464630127, -1.2134902477264404, 3.5392868518829346, 3.3844058513641357, -0.2912425696849823, 3.476210832595825, 3.469636917114258, -0.9483906030654907, 3.8471879959106445, 3.285527229309082, 3.475512981414795, -1.2676947116851807, 3.8410301208496094, -1.9759573936462402, 3.5200750827789307]"
1638,"[1.8331513404846191, 1.63206148147583, -0.2559557557106018, 1.7281855344772339, 1.686396837234497, -0.06881175935268402, 1.6053643226623535, 1.5971096754074097, -0.09867578744888306, 1.7375515699386597, 1.4444787502288818, 1.5892541408538818, -0.30885156989097595, 1.8457512855529785, -0.8276663422584534, 1.7181053161621094]"
4565,"[1.521420955657959, 1.3822139501571655, -0.22136640548706055, 1.3711814880371094, 1.323770523071289, -0.04986492916941643, 1.327423334121704, 1.2940516471862793, -0.16522681713104248, 1.4627407789230347, 1.2697100639343262, 1.3584537506103516, -0.29025667905807495, 1.5023994445800781, -0.6727729439735413, 1.4319298267364502]"
2075,"[2.6824471950531006, 2.3667712211608887, -0.8506225347518921, 2.447788953781128, 2.277151346206665, -0.253214955329895, 2.3337738513946533, 2.3480911254882812, -0.6584051847457886, 2.629307985305786, 2.166194438934326, 2.3423237800598145, -0.8339501619338989, 2.6089792251586914, -1.432671070098877, 2.495152711868286]"
3632,"[-0.6175870895385742, -0.40974298119544983, 2.08959698677063, -0.5897190570831299, -0.5978108644485474, 0.5889868140220642, -0.4661189317703247, -0.6453402638435364, 1.6922848224639893, -0.5920697450637817, -0.5734521150588989, -0.525994062423706, 1.570949673652649, -0.4470691680908203, 1.6603965759277344, -0.4396955072879791]"
2916,"[-1.4275212287902832, -1.0138863325119019, 3.456451416015625, -1.349824070930481, -1.3465015888214111, 0.9593034982681274, -1.1019130945205688, -1.4188828468322754, 2.7578721046447754, -1.2985479831695557, -1.3110910654067993, -1.2426036596298218, 2.5910167694091797, -1.1231441497802734, 2.9519643783569336, -1.1024256944656372]"
2918,"[-0.9923110008239746, -0.6856684684753418, 2.785607099533081, -0.9432679414749146, -0.94688880443573, 0.7796862125396729, -0.7585296034812927, -1.0070838928222656, 2.233083486557007, -0.9161922931671143, -0.9178688526153564, -0.8589026927947998, 2.085758924484253, -0.756696879863739, 2.307647466659546, -0.7447935342788696]"
5291,"[1.3091540336608887, 1.177699089050293, -0.10755698382854462, 1.2298334836959839, 1.1513038873672485, -0.012198325246572495, 1.1641895771026611, 1.1095824241638184, -0.04816426336765289, 1.2417153120040894, 1.1061047315597534, 1.1685526371002197, -0.16496017575263977, 1.3164088726043701, -0.5180566310882568, 1.2603693008422852]"
5237,"[1.3055161237716675, 1.1944713592529297, -0.08799982070922852, 1.1954610347747803, 1.1361455917358398, -0.020346131175756454, 1.1463100910186768, 1.1377638578414917, -0.043282777070999146, 1.2614524364471436, 1.0920571088790894, 1.1742830276489258, -0.15899953246116638, 1.3066933155059814, -0.5240972638130188, 1.2274835109710693]"
3257,"[1.9358174800872803, 1.75332510471344, -0.42991888523101807, 1.8004308938980103, 1.6950494050979614, -0.08834567666053772, 1.6833925247192383, 1.6796157360076904, -0.2803691625595093, 1.915151596069336, 1.5850427150726318, 1.7396326065063477, -0.46387842297554016, 1.918607473373413, -0.953367292881012, 1.845933437347412]"
5374,"[2.720863103866577, 2.44077730178833, -0.8484722971916199, 2.5109009742736816, 2.341078042984009, -0.26655325293540955, 2.361440658569336, 2.4051434993743896, -0.7037790417671204, 2.625046491622925, 2.3225700855255127, 2.4344539642333984, -0.9569165110588074, 2.6518871784210205, -1.3629181385040283, 2.5628647804260254]"
2844,"[-1.8811036348342896, -1.3443858623504639, 4.153584003448486, -1.77106773853302, -1.762399673461914, 1.1430636644363403, -1.4495666027069092, -1.8465944528579712, 3.2991783618927, -1.6821460723876953, -1.7206813097000122, -1.6391637325286865, 3.121163845062256, -1.4980361461639404, 3.622131109237671, -1.470529556274414]"
5652,"[-2.3513717651367188, -1.6889969110488892, 4.900545597076416, -2.213339328765869, -2.2007555961608887, 1.3394243717193604, -1.8153260946273804, -2.2915806770324707, 3.8858225345611572, -2.0869297981262207, -2.1498401165008545, -2.054074287414551, 3.691343307495117, -1.888784408569336, 4.336831569671631, -1.8605848550796509]"
4994,"[1.5048227310180664, 1.366862416267395, -0.11542725563049316, 1.36078679561615, 1.2659063339233398, 0.011695344001054764, 1.292892336845398, 1.2140188217163086, -0.06472063064575195, 1.5385856628417969, 1.1618565320968628, 1.3420689105987549, -0.14131861925125122, 1.4962317943572998, -0.5974433422088623, 1.465665578842163]"
4587,"[0.34048962593078613, 0.3549160361289978, 0.8735055327415466, 0.2933546006679535, 0.2693901062011719, 0.2595127522945404, 0.31572940945625305, 0.2356833666563034, 0.7116233110427856, 0.2921455502510071, 0.27614477276802063, 0.3271644413471222, 0.6230434775352478, 0.38905012607574463, 0.4669632315635681, 0.3656485676765442]"
7272,"[0.2567561864852905, 0.28805410861968994, 0.9015271067619324, 0.2164296656847, 0.19950895011425018, 0.2643857002258301, 0.25145524740219116, 0.1621137261390686, 0.742226243019104, 0.21299201250076294, 0.1974288523197174, 0.25036975741386414, 0.6545572876930237, 0.3136964440345764, 0.5086492896080017, 0.2936631739139557]"
5895,"[1.6943304538726807, 1.4721013307571411, -0.026811271905899048, 1.5437493324279785, 1.4233338832855225, 0.004655782133340836, 1.4321123361587524, 1.4214837551116943, -0.03498581051826477, 1.6191654205322266, 1.4109774827957153, 1.4777532815933228, -0.15044131875038147, 1.6324405670166016, -0.5714397430419922, 1.583808183670044]"
4699,"[1.8181129693984985, 1.5749276876449585, -0.2930404543876648, 1.6110467910766602, 1.486724615097046, -0.1051822304725647, 1.5409184694290161, 1.4958405494689941, -0.24856138229370117, 1.7642112970352173, 1.4930658340454102, 1.5587083101272583, -0.3096155524253845, 1.7163774967193604, -0.7828316688537598, 1.7284846305847168]"
4156,"[-0.00995790958404541, 0.06163524091243744, 1.2414331436157227, -0.03279796242713928, -0.045858800411224365, 0.35862335562705994, 0.022830724716186523, -0.0865955501794815, 1.0071910619735718, -0.0454646497964859, -0.030460208654403687, 0.014049559831619263, 0.9166387915611267, 0.07023133337497711, 0.8409051895141602, 0.058976322412490845]"
3271,"[2.2143449783325195, 1.868743896484375, -0.49228960275650024, 1.9932774305343628, 1.913095474243164, -0.10591314733028412, 1.8717594146728516, 1.8314783573150635, -0.35273808240890503, 2.126042366027832, 1.7852509021759033, 1.8901971578598022, -0.472705215215683, 2.1567490100860596, -1.0204062461853027, 2.0687661170959473]"
6319,"[1.89665949344635, 1.7433685064315796, -0.19046157598495483, 1.7776824235916138, 1.6380112171173096, 0.009717915207147598, 1.6586627960205078, 1.622715711593628, -0.19133493304252625, 1.8688784837722778, 1.6073431968688965, 1.703385353088379, -0.22893428802490234, 1.87953519821167, -0.741682231426239, 1.788523554801941]"
3569,"[-1.6123855113983154, -1.1465717554092407, 3.762451171875, -1.522317886352539, -1.517337441444397, 1.0411728620529175, -1.2412241697311401, -1.594834566116333, 2.9942901134490967, -1.4530783891677856, -1.478657603263855, -1.4042127132415771, 2.8237502574920654, -1.2749285697937012, 3.241264581680298, -1.2521499395370483]"
3220,"[-1.8743363618850708, -1.3384382724761963, 4.143229961395264, -1.7656675577163696, -1.7562332153320312, 1.1407883167266846, -1.4451167583465576, -1.8399776220321655, 3.2893407344818115, -1.6771241426467896, -1.713797926902771, -1.6332424879074097, 3.1111509799957275, -1.4916880130767822, 3.611814260482788, -1.464751958847046]"
73,"[0.9264808893203735, 0.8162479400634766, 0.1645643264055252, 0.8670378923416138, 0.7924566268920898, 0.06556996703147888, 0.8011006712913513, 0.7536228895187378, 0.14325442910194397, 0.8544245362281799, 0.7667545080184937, 0.8127439022064209, 0.055967070162296295, 0.9541805982589722, -0.2023257464170456, 0.913507342338562]"
4941,"[1.9042588472366333, 1.7209001779556274, -0.39056915044784546, 1.7749881744384766, 1.6652565002441406, -0.0967395156621933, 1.6467225551605225, 1.6656886339187622, -0.24160635471343994, 1.88214910030365, 1.5794708728790283, 1.7078056335449219, -0.4293018877506256, 1.8812601566314697, -0.9188239574432373, 1.7960875034332275]"
1208,"[2.284597873687744, 2.024305582046509, -0.48267775774002075, 2.069042921066284, 1.9361509084701538, -0.14798592031002045, 1.9504034519195557, 1.980762243270874, -0.37553441524505615, 2.1950840950012207, 1.898992657661438, 2.0113718509674072, -0.5546621084213257, 2.1974565982818604, -1.007976770401001, 2.1174120903015137]"
1805,"[1.8715908527374268, 1.6746320724487305, -0.5143972039222717, 1.7888489961624146, 1.6910572052001953, -0.11667223274707794, 1.6215590238571167, 1.5934325456619263, -0.33884087204933167, 1.8342729806900024, 1.498202919960022, 1.63025963306427, -0.499582439661026, 1.914130449295044, -1.0029706954956055, 1.8936597108840942]"
3773,"[1.9579294919967651, 1.740248441696167, -0.5486447215080261, 1.7947360277175903, 1.7445486783981323, -0.1518830806016922, 1.7072373628616333, 1.7107170820236206, -0.3602997064590454, 1.9039212465286255, 1.5888395309448242, 1.724674105644226, -0.5307765603065491, 1.9148247241973877, -1.0464859008789062, 1.8518298864364624]"
7011,"[1.4267048835754395, 1.370941162109375, -0.212642639875412, 1.312740445137024, 1.2905060052871704, -0.056214284151792526, 1.3074860572814941, 1.2754878997802734, -0.10103274881839752, 1.3518315553665161, 1.1994305849075317, 1.3263921737670898, -0.31195124983787537, 1.4727880954742432, -0.6685115694999695, 1.3393454551696777]"
5880,"[-2.1534972190856934, -1.5459580421447754, 4.641761779785156, -2.0314340591430664, -2.019104242324829, 1.2735469341278076, -1.6623607873916626, -2.1101183891296387, 3.6794381141662598, -1.919316291809082, -1.9726217985153198, -1.8807872533798218, 3.4847848415374756, -1.723039150238037, 4.079767227172852, -1.6963582038879395]"
6205,"[1.9241455793380737, 1.6928479671478271, -0.39585262537002563, 1.7948988676071167, 1.681441068649292, -0.0914362221956253, 1.6551387310028076, 1.677742600440979, -0.29048189520835876, 1.8648432493209839, 1.6235793828964233, 1.7032221555709839, -0.4477112591266632, 1.8915188312530518, -0.9023543000221252, 1.8095391988754272]"
6727,"[1.7177869081497192, 1.546223521232605, -0.4102128744125366, 1.5816121101379395, 1.49996018409729, -0.11256980895996094, 1.505279541015625, 1.5057141780853271, -0.30721315741539, 1.6831915378570557, 1.4315813779830933, 1.5273411273956299, -0.4450959265232086, 1.709717035293579, -0.8774133920669556, 1.600822925567627]"
1454,"[1.5332343578338623, 1.3691896200180054, -0.25010067224502563, 1.4567444324493408, 1.357333779335022, -0.05729549750685692, 1.3283007144927979, 1.3304475545883179, -0.14745095372200012, 1.490670084953308, 1.270107388496399, 1.3721979856491089, -0.29640427231788635, 1.5432226657867432, -0.6968605518341064, 1.4776932001113892]"
7033,"[1.360385775566101, 1.2332184314727783, 0.11598813533782959, 1.2903945446014404, 1.1709303855895996, 0.030747924000024796, 1.207980751991272, 1.1443051099777222, 0.13972610235214233, 1.2989501953125, 1.066165566444397, 1.2118279933929443, 0.004571937024593353, 1.31907320022583, -0.4127156734466553, 1.2739627361297607]"
3837,"[1.5551486015319824, 1.4236458539962769, -0.1982782483100891, 1.4262917041778564, 1.350221872329712, -0.03746713325381279, 1.372885823249817, 1.3405189514160156, -0.10854092240333557, 1.4984806776046753, 1.306997537612915, 1.3887606859207153, -0.2676745653152466, 1.5197603702545166, -0.648902416229248, 1.4775625467300415]"
7461,"[-0.7282687425613403, -0.4896818697452545, 2.3075900077819824, -0.6936535835266113, -0.7017323970794678, 0.6492855548858643, -0.5515871047973633, -0.7535338997840881, 1.8628531694412231, -0.6857383847236633, -0.6763300895690918, -0.6246153116226196, 1.7333768606185913, -0.5372771620750427, 1.8609983921051025, -0.5285991430282593]"
365,"[2.1396970748901367, 1.8813000917434692, -0.4393170475959778, 1.9285399913787842, 1.8339629173278809, -0.11058618128299713, 1.8528194427490234, 1.8345969915390015, -0.31258857250213623, 2.042721748352051, 1.7433254718780518, 1.8576738834381104, -0.4385988414287567, 2.073437452316284, -1.0018000602722168, 1.9882522821426392]"
3843,"[2.774538993835449, 2.405311107635498, -0.7021552324295044, 2.564945697784424, 2.39554762840271, -0.18983691930770874, 2.397970676422119, 2.470938205718994, -0.5776253342628479, 2.6332755088806152, 2.331324577331543, 2.4189600944519043, -0.7926854491233826, 2.7350847721099854, -1.3006839752197266, 2.5837910175323486]"
6126,"[-2.342390537261963, -1.6835070848464966, 4.946591377258301, -2.206223487854004, -2.194136142730713, 1.357293725013733, -1.8099201917648315, -2.288875102996826, 3.921372175216675, -2.0818862915039062, -2.1444826126098633, -2.0482425689697266, 3.721312999725342, -1.8812363147735596, 4.367468357086182, -1.8512929677963257]"
6828,"[2.4388229846954346, 2.179779291152954, -0.8125259876251221, 2.266481876373291, 2.129956007003784, -0.22225630283355713, 2.146066188812256, 2.152711868286133, -0.6113672852516174, 2.424177646636963, 2.0678420066833496, 2.13564395904541, -0.7825562357902527, 2.4233129024505615, -1.393198013305664, 2.2751541137695312]"
6054,"[1.8755334615707397, 1.669910192489624, -0.3737460970878601, 1.6793389320373535, 1.6058567762374878, -0.09651423990726471, 1.6379203796386719, 1.6011230945587158, -0.2789349853992462, 1.8025524616241455, 1.5291388034820557, 1.6718742847442627, -0.4060957729816437, 1.8233976364135742, -0.8761788606643677, 1.717995285987854]"
2753,"[-1.990491271018982, -1.4246145486831665, 4.354396820068359, -1.8749581575393677, -1.8652865886688232, 1.197234869003296, -1.5356184244155884, -1.9521790742874146, 3.456987142562866, -1.77780020236969, -1.8215268850326538, -1.7373043298721313, 3.27146577835083, -1.5886516571044922, 3.809422492980957, -1.5609301328659058]"
508,"[2.69453501701355, 2.3829829692840576, -0.8272156715393066, 2.4400274753570557, 2.3966987133026123, -0.21807144582271576, 2.3473217487335205, 2.3997673988342285, -0.5859254002571106, 2.558027505874634, 2.2715814113616943, 2.3882906436920166, -0.8805611729621887, 2.6366279125213623, -1.4309592247009277, 2.5161445140838623]"
5581,"[1.049879550933838, 0.9709270000457764, 0.0599505752325058, 0.9574315547943115, 0.9138556718826294, 0.023871008306741714, 0.9291853308677673, 0.8925329446792603, 0.07613808661699295, 1.0046240091323853, 0.8636120557785034, 0.9474445581436157, -0.024085603654384613, 1.061763048171997, -0.3437872529029846, 1.0031447410583496]"
4108,"[2.01639986038208, 1.7943228483200073, -0.5397660136222839, 1.857596516609192, 1.7520548105239868, -0.13894975185394287, 1.754974126815796, 1.7280830144882202, -0.39882946014404297, 1.9625352621078491, 1.6775944232940674, 1.7765012979507446, -0.5440635085105896, 1.9556372165679932, -1.0277423858642578, 1.8795655965805054]"
987,"[-0.23108577728271484, -0.11205455660820007, 1.4790012836456299, -0.22990599274635315, -0.23845794796943665, 0.42180532217025757, -0.1569242626428604, -0.28142839670181274, 1.2043776512145996, -0.24881501495838165, -0.22800016403198242, -0.18037274479866028, 1.1047495603561401, -0.11795121431350708, 1.0854039192199707, -0.12173953652381897]"
6151,"[1.8799439668655396, 1.6781097650527954, -0.4260486364364624, 1.7256962060928345, 1.6403759717941284, -0.09579354524612427, 1.644885778427124, 1.623695731163025, -0.33192750811576843, 1.8292185068130493, 1.5490261316299438, 1.66131591796875, -0.45138266682624817, 1.8713223934173584, -0.9161442518234253, 1.746925711631775]"
2124,"[2.211308479309082, 2.045607566833496, -0.6343502402305603, 1.947679042816162, 1.9377076625823975, -0.2000095695257187, 1.9548001289367676, 1.9520200490951538, -0.48140382766723633, 2.1040098667144775, 1.8302398920059204, 1.9996814727783203, -0.7412049174308777, 2.1032745838165283, -1.1048510074615479, 2.0553700923919678]"
864,"[2.023658275604248, 1.8100497722625732, -0.31532350182533264, 1.8906422853469849, 1.7548253536224365, -0.06078758463263512, 1.7599234580993652, 1.7525625228881836, -0.1849222183227539, 1.9921443462371826, 1.6946406364440918, 1.788672685623169, -0.3731052875518799, 2.0115108489990234, -0.863004207611084, 1.9153835773468018]"
